RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
53322178,20230517,M,30대,서울특별시,700만원 이상,대인 관계-교제를 위해,자기만족-즐거움을 위해,2,8,20,20,10,50,0,종교활동,친구-이성친구 만남,국내 프로스포츠 영상 시청,가족-친지 만남,산책-걷기
53322179,20230517,M,50대,서울특별시,700만원 이상,남는 시간을 보내기 위해,스트레스 해소를 위해,2,5,60,20,5,15,0,헬스-보디빌딩 직접 하기,산책-걷기,영상 컨텐츠 시청,게임,쇼핑
53322212,20230517,F,30대,서울특별시,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해,3,6,30,50,0,20,0,쇼핑,요가-필라테스 직접 하기,골프 직접 하기,맛집-카페 탐방,국내 여행
53322214,20230517,M,30대,서울특별시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,2,12,50,0,0,50,0,게임,만화책 보기,음악-라디오 감상,헬스-보디빌딩 직접 하기,드라이브
53322238,20230517,M,40대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해,4,8,70,10,10,10,0,낮잠자기,헬스-보디빌딩 직접 하기,독서,영화관 관람,쇼핑
53322253,20230517,F,50대,서울특별시,700만원 이상,자기만족-즐거움을 위해,건강 관리를 위해,2,4,10,60,10,20,0,산책-걷기,등산 직접 하기,맛집-카페 탐방,걷기-속보-조깅 직접 하기,영화관 관람
53322328,20230517,M,50대,서울특별시,700만원 이상,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해,4,8,30,0,20,50,0,계모임-동창회-사교모임,가족-친지 만남,만화책 보기,영화관 관람,독서
53322566,20230517,M,30대,서울특별시,300만원 미만,남는 시간을 보내기 위해,마음의 안정-휴식을 위해,3,3,70,0,0,30,0,영상 컨텐츠 시청,게임,없음,없음,없음
53322840,20230517,M,40대,경상남도,300만원 미만,건강 관리를 위해,남는 시간을 보내기 위해,6,12,25,75,0,0,0,국내 여행,게임,낮잠자기,영화관 관람,박물관 관람
53322997,20230517,F,60대,서울특별시,700만원 이상,자기만족-즐거움을 위해,건강 관리를 위해,1,3,50,30,0,20,0,쇼핑,걷기-속보-조깅 직접 하기,등산 직접 하기,없음,없음
53323049,20230517,M,20대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,2,10,50,0,0,50,0,음주-유흥,영상 컨텐츠 시청,없음,없음,없음
53323091,20230517,F,50대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,1,2,50,0,0,50,0,산책-걷기,걷기-속보-조깅 직접 하기,줄넘기-맨손체조-스트레칭 직접 하기,기타 취미-오락-휴식,없음
53323293,20230517,F,60대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,5,6,40,20,10,30,0,영상 컨텐츠 시청,산책-걷기,음악-라디오 감상,가족-친지 만남,골프 직접 하기
53323328,20230517,F,60대,서울특별시,무응답,대인 관계-교제를 위해,건강 관리를 위해,3,5,10,30,20,30,10,가족-친지 만남,요리-베이킹,산책-걷기,사진 촬영,국내 여행
53323348,20230517,F,60대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,없음,5,15,65,0,10,25,0,어학-기술-자격증 취득,수다-잡담하기,골프 영상 시청,계모임-동창회-사교모임,낮잠자기
53323357,20230517,F,60대,서울특별시,500이상700만원 미만,건강 관리를 위해,자기 계발을 위해,2,4,0,30,30,40,0,등산 직접 하기,온천-사우나-찜질방,종교활동,미술관-전시관 관람,요리-베이킹
53323373,20230517,F,20대,서울특별시,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,1,12,70,30,0,0,0,낮잠자기,산책-걷기,문학 직접 활동 및 수강하기,없음,없음
53323471,20230517,M,20대,서울특별시,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해,3,3,100,0,0,0,0,국내 프로스포츠 영상 시청,친구-이성친구 만남,만화책 보기,해외 프로스포츠 영상 시청,쇼핑
53323495,20230517,M,30대,서울특별시,500이상700만원 미만,대인 관계-교제를 위해,건강 관리를 위해,5,9,20,35,8,35,2,수영 직접 하기,박물관 관람,낮잠자기,미술관-전시관 관람,국내 여행
53323551,20230517,M,30대,서울특별시,700만원 이상,자기만족-즐거움을 위해,대인 관계-교제를 위해,1,2,20,80,0,0,0,골프 직접 하기,산책-걷기,영상 컨텐츠 시청,드라이브,SNS -인터넷 커뮤니티 활동
53323577,20230517,F,40대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,6,2,30,30,30,10,0,음악-라디오 감상,맛집-카페 탐방,음악 공연 관람,국내 프로스포츠 영상 시청,쇼핑
53323743,20230517,M,60대,서울특별시,500이상700만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,2,2,40,10,20,30,0,걷기-속보-조깅 직접 하기,친구-이성친구 만남,등산 직접 하기,국내 여행,음악 직접 활동 및 수강하기
53323791,20230517,M,60대,서울특별시,300만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해,6,10,50,20,10,20,0,쇼핑,온천-사우나-찜질방,격투 스포츠 영상 시청,낮잠자기,산책-걷기
